Date - MST,AIL,Gas Price,Price,Spark Spread
8/12/2023 4:00:00 PM,9944,2.85,365.94,344.565
8/12/2023 1:00:00 PM,9950,2.85,27.44,6.065
8/12/2023 2:00:00 PM,9952,2.85,38.79,17.415
8/12/2023 3:00:00 PM,9979,2.85,71.08,49.705
8/11/2023 9:00:00 AM,9981,2.85,44.82,23.445
8/11/2023 6:00:00 PM,10032,2.85,239.28,217.905
8/11/2023 10:00:00 AM,10089,2.85,46.16,24.785
8/11/2023 11:00:00 AM,10176,2.85,48.49,27.115
8/11/2023 5:00:00 PM,10238,2.85,55.95,34.575
8/11/2023 12:00:00 PM,10248,2.85,51.24,29.865
8/11/2023 1:00:00 PM,10288,2.85,54.65,33.275
8/11/2023 2:00:00 PM,10328,2.85,53,31.625
8/11/2023 3:00:00 PM,10355,2.85,51.2,29.825
8/11/2023 4:00:00 PM,10364,2.85,49.88,28.505
5/16/2023 9:00:00 PM,8982,2.89,40.13,18.455
5/16/2023 6:00:00 AM,9131,2.89,31.95,10.275
5/16/2023 8:00:00 PM,9223,2.89,55.53,33.855
5/16/2023 7:00:00 PM,9266,2.89,53.62,31.945
5/16/2023 7:00:00 AM,9309,2.89,24.97,3.295
5/16/2023 6:00:00 PM,9324,2.89,38.05,16.375
5/16/2023 8:00:00 AM,9449,2.89,27.04,5.365
5/16/2023 5:00:00 PM,9553,2.89,42.29,20.615
5/16/2023 9:00:00 AM,9601,2.89,20.94,-0.735000000
5/16/2023 10:00:00 AM,9677,2.89,21.03,-0.645
5/16/2023 1:00:00 PM,9681,2.89,6.82,-14.855
5/16/2023 12:00:00 PM,9697,2.89,19.14,-2.535
5/16/2023 2:00:00 PM,9699,2.89,0,-21.675
5/16/2023 11:00:00 AM,9700,2.89,20.52,-1.155
5/16/2023 3:00:00 PM,9725,2.89,16.27,-5.405
5/16/2023 4:00:00 PM,9739,2.89,35.03,13.355
8/14/2023 6:00:00 AM,9617,2.97,52.77,30.495
8/14/2023 7:00:00 AM,10031,2.97,55.03,32.755
8/14/2023 9:00:00 PM,10143,2.97,233.76,211.485
8/14/2023 8:00:00 AM,10338,2.97,64.2,41.925
8/14/2023 8:00:00 PM,10399,2.97,349.73,327.455
8/14/2023 7:00:00 PM,10585,2.97,559.89,537.615
8/14/2023 9:00:00 AM,10634,2.97,77.76,55.485
8/14/2023 10:00:00 AM,10816,2.97,218.46,196.185
8/14/2023 6:00:00 PM,10833,2.97,710.03,687.755
8/14/2023 11:00:00 AM,10882,2.97,141.67,119.395
8/14/2023 12:00:00 PM,10982,2.97,550.01,527.735
8/14/2023 5:00:00 PM,11032,2.97,491.44,469.165
8/14/2023 1:00:00 PM,11086,2.97,653.84,631.565
8/14/2023 4:00:00 PM,11218,2.97,495.82,473.545
8/14/2023 2:00:00 PM,11221,2.97,675.41,653.135
8/14/2023 3:00:00 PM,11264,2.97,654.68,632.405
8/9/2023 6:00:00 AM,9487,2.98,53.3,30.95
8/9/2023 9:00:00 PM,9638,2.98,46.35,24
8/9/2023 7:00:00 AM,9789,2.98,59.68,37.33
8/9/2023 8:00:00 PM,9876,2.98,44.98,22.63
8/9/2023 7:00:00 PM,9963,2.98,44.76,22.41
8/9/2023 8:00:00 AM,9981,2.98,87.65,65.3
8/9/2023 6:00:00 PM,10146,2.98,38.19,15.84
8/9/2023 9:00:00 AM,10160,2.98,50.99,28.64
8/9/2023 5:00:00 PM,10294,2.98,35.01,12.66
8/9/2023 10:00:00 AM,10316,2.98,53.97,31.62
8/9/2023 11:00:00 AM,10452,2.98,53.26,30.91
8/9/2023 4:00:00 PM,10458,2.98,44.24,21.89
8/9/2023 3:00:00 PM,10464,2.98,47.43,25.08
8/9/2023 12:00:00 PM,10517,2.98,49.95,27.6
8/9/2023 2:00:00 PM,10550,2.98,49,26.65
8/9/2023 1:00:00 PM,10589,2.98,57.41,35.06
5/7/2023 6:00:00 AM,8259,3.9,79.93,50.68
5/7/2023 7:00:00 AM,8432,3.9,85.07,55.82
5/7/2023 8:00:00 AM,8671,3.9,86.76,57.51
5/7/2023 9:00:00 PM,8796,3.9,65.44,36.19
5/7/2023 9:00:00 AM,8853,3.9,87.28,58.03
5/7/2023 1:00:00 PM,8879,3.9,60.68,31.43
5/7/2023 2:00:00 PM,8881,3.9,79.04,49.79
5/7/2023 10:00:00 AM,8915,3.9,85.63,56.38
5/7/2023 12:00:00 PM,8918,3.9,53.19,23.94
5/7/2023 6:00:00 PM,8949,3.9,85.42,56.17
5/7/2023 11:00:00 AM,8954,3.9,80.03,50.78
5/7/2023 7:00:00 PM,8966,3.9,113.59,84.34
5/7/2023 3:00:00 PM,8991,3.9,83.19,53.94
5/7/2023 8:00:00 PM,9003,3.9,86.26,57.01
5/7/2023 5:00:00 PM,9030,3.9,71.33,42.08
5/7/2023 4:00:00 PM,9092,3.9,79.45,50.2
5/6/2023 6:00:00 AM,8324,4.5,30.9,-2.85
5/6/2023 7:00:00 AM,8584,4.5,27.54,-6.21
5/6/2023 9:00:00 PM,8735,4.5,85.22,51.47
5/6/2023 8:00:00 AM,8799,4.5,44.3,10.55
5/6/2023 7:00:00 PM,8876,4.5,88.95,55.2
5/6/2023 8:00:00 PM,8884,4.5,88.97,55.22
5/6/2023 6:00:00 PM,8940,4.5,69.09,35.34
5/6/2023 9:00:00 AM,8985,4.5,38.73,4.98
5/6/2023 10:00:00 AM,8999,4.5,47.98,14.23
5/6/2023 5:00:00 PM,9064,4.5,41.78,8.03
5/6/2023 3:00:00 PM,9096,4.5,42.78,9.03
5/6/2023 2:00:00 PM,9100,4.5,60.44,26.69
5/6/2023 11:00:00 AM,9117,4.5,48.78,15.03
5/6/2023 1:00:00 PM,9124,4.5,67.82,34.07
5/6/2023 12:00:00 PM,9136,4.5,45.24,11.49
5/6/2023 4:00:00 PM,9138,4.5,41.89,8.14
12/17/2023 3:00:00 AM,9857,0,16.31,16.31
12/17/2023 4:00:00 AM,9864,0,28.9,28.9
12/17/2023 2:00:00 AM,9868,0,0,0
12/17/2023 1:00:00 AM,9922,0,10.47,10.47
12/17/2023 5:00:00 AM,9924,0,34.84,34.84
12/17/2023 12:00:00 AM,10060,0,15.98,15.98
12/17/2023 6:00:00 AM,10116,0,42.24,42.24
12/17/2023 11:00:00 PM,10194,0,20,20
11/7/2024 3:00:00 AM,9387,0.52,0,-3.9
11/7/2024 4:00:00 AM,9430,0.52,0,-3.9
11/7/2024 2:00:00 AM,9450,0.52,0,-3.9
11/7/2024 1:00:00 AM,9511,0.52,0,-3.9
11/7/2024 5:00:00 AM,9596,0.52,1.3,-2.6
11/7/2024 12:00:00 AM,9614,0.52,2.59,-1.31
11/7/2024 11:00:00 PM,9748,0.52,20.14,16.24
11/7/2024 6:00:00 AM,9988,0.52,16.06,12.16
11/1/2024 2:00:00 AM,9492,0.65,19.89,15.015
11/1/2024 3:00:00 AM,9520,0.65,19.67,14.795
11/1/2024 1:00:00 AM,9562,0.65,19.89,15.015
11/1/2024 12:00:00 AM,9625,0.65,24.33,19.455
11/1/2024 4:00:00 AM,9642,0.65,19.65,14.775
10/31/2024 11:00:00 PM,9725,0.65,29.95,25.075
11/1/2024 10:00:00 PM,9938,0.65,30.33,25.455
11/1/2024 5:00:00 AM,10012,0.65,24.22,19.345
11/6/2024 3:00:00 AM,9510,0.7,52.35,47.1
11/6/2024 2:00:00 AM,9554,0.7,111.54,106.29
11/6/2024 4:00:00 AM,9575,0.7,25.44,20.19
11/6/2024 1:00:00 AM,9645,0.7,93.13,87.88
11/6/2024 12:00:00 AM,9704,0.7,78.67,73.42
11/6/2024 5:00:00 AM,9769,0.7,11.76,6.51
11/6/2024 11:00:00 PM,9815,0.7,5.8,0.55
11/6/2024 6:00:00 AM,10215,0.7,4.19,-1.06
11/12/2024 3:00:00 AM,9392,0.72,0,-5.4
11/12/2024 2:00:00 AM,9414,0.72,0,-5.4
11/12/2024 4:00:00 AM,9470,0.72,0,-5.4
11/12/2024 1:00:00 AM,9479,0.72,0,-5.4
11/12/2024 12:00:00 AM,9572,0.72,0,-5.4
11/12/2024 5:00:00 AM,9641,0.72,10.89,5.49
11/12/2024 11:00:00 PM,9965,0.72,3,-2.4
11/12/2024 6:00:00 AM,10036,0.72,12.99,7.59
11/17/2024 5:00:00 AM,9413,0.725,0,-5.4375
11/17/2024 4:00:00 AM,9446,0.725,1.58,-3.8575
11/17/2024 3:00:00 AM,9474,0.725,4.99,-0.4475
11/17/2024 2:00:00 AM,9515,0.725,5.38,-0.057500000
11/17/2024 6:00:00 AM,9544,0.725,5.45,0.012500000
11/17/2024 1:00:00 AM,9615,0.725,2.48,-2.9575
11/17/2024 12:00:00 AM,9751,0.725,3.9,-1.5375
11/17/2024 11:00:00 PM,9844,0.725,79.78,74.3425
11/14/2024 3:00:00 AM,9412,0.76,7.9,2.2
11/14/2024 4:00:00 AM,9441,0.76,8.09,2.39
11/14/2024 2:00:00 AM,9453,0.76,7.5,1.8
11/14/2024 1:00:00 AM,9503,0.76,3.65,-2.05
11/14/2024 12:00:00 AM,9628,0.76,5.83,0.13
11/14/2024 5:00:00 AM,9645,0.76,10.58,4.88
11/14/2024 11:00:00 PM,9932,0.76,14.07,8.37
11/14/2024 6:00:00 AM,10073,0.76,14.22,8.52
11/3/2024 5:00:00 AM,9389,0.8,19.51,13.51
11/3/2024 4:00:00 AM,9430,0.8,18.58,12.58
11/3/2024 3:00:00 AM,9446,0.8,19.76,13.76
11/3/2024 2:00:00 AM,9500,0.8,21.96,15.96
11/3/2024 6:00:00 AM,9518,0.8,35.77,29.77
11/3/2024 12:00:00 AM,9525,0.8,37.35,31.35
11/3/2024 1:00:00 AM,9540,0.8,21.47,15.47
11/2/2024 11:00:00 PM,9600,0.8,49.35,43.35
11/3/2024 11:00:00 PM,9684,0.8,16.67,10.67
11/11/2024 3:00:00 AM,9489,0.85,0,-6.375
11/11/2024 4:00:00 AM,9510,0.85,0,-6.375
11/11/2024 2:00:00 AM,9545,0.85,0,-6.375
11/11/2024 5:00:00 AM,9569,0.85,0,-6.375
11/11/2024 1:00:00 AM,9647,0.85,0,-6.375
11/11/2024 6:00:00 AM,9750,0.85,4.46,-1.915
11/11/2024 11:00:00 PM,9756,0.85,0,-6.375
11/11/2024 12:00:00 AM,9769,0.85,0,-6.375
11/8/2024 3:00:00 AM,9328,0.855,12.82,6.4075
11/8/2024 2:00:00 AM,9373,0.855,13.62,7.2075
11/8/2024 1:00:00 AM,9396,0.855,16.54,10.1275
11/8/2024 4:00:00 AM,9419,0.855,8.73,2.3175
11/8/2024 12:00:00 AM,9549,0.855,19.27,12.8575
11/8/2024 5:00:00 AM,9602,0.855,11.47,5.0575
11/8/2024 11:00:00 PM,9666,0.855,3.13,-3.2825
11/8/2024 6:00:00 AM,9993,0.855,11.8,5.3875
11/2/2024 2:00:00 AM,9454,0.89,32.19,25.515
11/2/2024 3:00:00 AM,9477,0.89,22.38,15.705
11/2/2024 1:00:00 AM,9498,0.89,38.15,31.475
11/2/2024 4:00:00 AM,9576,0.89,26.36,19.685
11/2/2024 12:00:00 AM,9579,0.89,60.43,53.755
11/1/2024 11:00:00 PM,9735,0.89,55.8,49.125
11/2/2024 5:00:00 AM,9770,0.89,32.61,25.935
11/2/2024 10:00:00 PM,9779,0.89,61.86,55.185
11/9/2024 4:00:00 AM,9254,0.9,6.85,0.100000000
11/9/2024 3:00:00 AM,9268,0.9,0,-6.75
11/9/2024 5:00:00 AM,9342,0.9,9.36,2.61
11/9/2024 2:00:00 AM,9354,0.9,3.98,-2.77
11/9/2024 1:00:00 AM,9386,0.9,0,-6.75
11/9/2024 12:00:00 AM,9472,0.9,0.95,-5.8
11/9/2024 6:00:00 AM,9501,0.9,8.11,1.36
11/9/2024 11:00:00 PM,9687,0.9,102.56,95.81
11/16/2024 3:00:00 AM,9688,0.925,27.3,20.3625
11/16/2024 4:00:00 AM,9689,0.925,23.92,16.9825
11/16/2024 2:00:00 AM,9719,0.925,32.93,25.9925
11/16/2024 5:00:00 AM,9723,0.925,22.66,15.7225
11/16/2024 1:00:00 AM,9734,0.925,37.55,30.6125
11/16/2024 6:00:00 AM,9818,0.925,24.77,17.8325
11/16/2024 12:00:00 AM,9899,0.925,48.2,41.2625
11/16/2024 11:00:00 PM,9944,0.925,6.06,-0.8775
4/25/2024 2:00:00 AM,8969,0.96,30.87,23.67
4/25/2024 3:00:00 AM,8972,0.96,45.92,38.72
4/25/2024 1:00:00 AM,8988,0.96,28.12,20.92
4/25/2024 12:00:00 AM,9085,0.96,22.25,15.05
4/25/2024 4:00:00 AM,9095,0.96,37.66,30.46
4/24/2024 11:00:00 PM,9138,0.96,17.69,10.49
4/25/2024 5:00:00 AM,9393,0.96,59.52,52.32
4/25/2024 10:00:00 PM,9529,0.96,11.22,4.02
11/13/2024 3:00:00 AM,9474,0.965,18.71,11.4725
11/13/2024 2:00:00 AM,9509,0.965,15.41,8.1725
11/13/2024 4:00:00 AM,9519,0.965,19.72,12.4825
11/13/2024 1:00:00 AM,9625,0.965,7.68,0.4425
11/13/2024 5:00:00 AM,9677,0.965,21.74,14.5025
11/13/2024 12:00:00 AM,9718,0.965,2.06,-5.1775
11/13/2024 11:00:00 PM,9842,0.965,8.47,1.2325
11/13/2024 6:00:00 AM,10077,0.965,18.08,10.8425
4/24/2024 2:00:00 AM,9036,0.98,30.44,23.09
4/24/2024 3:00:00 AM,9054,0.98,31.03,23.68
4/24/2024 1:00:00 AM,9089,0.98,27.49,20.14
4/24/2024 12:00:00 AM,9176,0.98,21.11,13.76
4/24/2024 4:00:00 AM,9182,0.98,24.69,17.34
4/24/2024 10:00:00 PM,9226,0.98,11.6,4.25
4/23/2024 11:00:00 PM,9239,0.98,18.04,10.69
4/24/2024 5:00:00 AM,9455,0.98,29.45,22.1
11/4/2024 3:00:00 AM,9442,1,16.19,8.69
11/4/2024 2:00:00 AM,9483,1,18.36,10.86
11/4/2024 1:00:00 AM,9532,1,19.75,12.25
11/4/2024 4:00:00 AM,9538,1,17,9.5
11/4/2024 12:00:00 AM,9557,1,18.14,10.64
11/4/2024 5:00:00 AM,9769,1,18.07,10.57
11/4/2024 11:00:00 PM,9821,1,16.14,8.64
11/4/2024 6:00:00 AM,10241,1,28.03,20.53
4/23/2024 2:00:00 AM,8944,1.04,38.83,31.03
4/23/2024 12:00:00 AM,8956,1.04,46.54,38.74
4/23/2024 3:00:00 AM,8965,1.04,37.59,29.79
4/23/2024 1:00:00 AM,8974,1.04,43.92,36.12
4/22/2024 11:00:00 PM,9043,1.04,68.4,60.6
4/23/2024 4:00:00 AM,9161,1.04,45.01,37.21
4/23/2024 10:00:00 PM,9401,1.04,18.64,10.84
4/23/2024 5:00:00 AM,9474,1.04,235.15,227.35
11/5/2024 2:00:00 AM,9507,1.08,25.5,17.4
11/5/2024 3:00:00 AM,9535,1.08,24.21,16.11
11/5/2024 1:00:00 AM,9542,1.08,25,16.9
11/5/2024 4:00:00 AM,9586,1.08,21.7,13.6
11/5/2024 12:00:00 AM,9630,1.08,18.74,10.64
11/5/2024 5:00:00 AM,9749,1.08,20.78,12.68
11/5/2024 11:00:00 PM,9877,1.08,82.4,74.3
11/5/2024 6:00:00 AM,10273,1.08,14.22,6.12
4/21/2024 1:00:00 AM,9029,1.14,25.8,17.25
4/21/2024 3:00:00 AM,9041,1.14,30.24,21.69
4/21/2024 2:00:00 AM,9050,1.14,25.61,17.06
4/21/2024 4:00:00 AM,9067,1.14,24.6,16.05
4/21/2024 12:00:00 AM,9106,1.14,29.81,21.26
4/21/2024 5:00:00 AM,9132,1.14,17.25,8.7
4/21/2024 10:00:00 PM,9297,1.14,26.26,17.71
4/20/2024 11:00:00 PM,9313,1.14,23.29,14.74
11/15/2024 2:00:00 AM,9598,1.14,10.68,2.13
11/15/2024 3:00:00 AM,9604,1.14,10.68,2.13
11/15/2024 1:00:00 AM,9645,1.14,11.5,2.95
11/15/2024 4:00:00 AM,9649,1.14,12.57,4.02
11/15/2024 12:00:00 AM,9772,1.14,14.68,6.13
11/15/2024 5:00:00 AM,9812,1.14,16.1,7.55
11/15/2024 11:00:00 PM,10097,1.14,59.58,51.03
11/15/2024 6:00:00 AM,10182,1.14,18.46,9.91
11/10/2024 3:00:00 AM,9355,1.15,28.46,19.835
11/10/2024 4:00:00 AM,9381,1.15,29.18,20.555
11/10/2024 2:00:00 AM,9412,1.15,28.95,20.325
11/10/2024 5:00:00 AM,9427,1.15,38.24,29.615
11/10/2024 1:00:00 AM,9447,1.15,30.35,21.725
11/10/2024 12:00:00 AM,9482,1.15,61.79,53.165
11/10/2024 6:00:00 AM,9556,1.15,34.93,26.305
11/10/2024 11:00:00 PM,9895,1.15,0,-8.625
4/12/2024 2:00:00 AM,8887,1.16,30.22,21.52
4/12/2024 1:00:00 AM,8918,1.16,30.97,22.27
4/12/2024 3:00:00 AM,8924,1.16,28.35,19.65
4/12/2024 12:00:00 AM,8938,1.16,30.95,22.25
4/22/2024 2:00:00 AM,8998,1.16,14.35,5.65
4/22/2024 3:00:00 AM,9035,1.16,13.44,4.74
4/12/2024 4:00:00 AM,9066,1.16,28.98,20.28
4/11/2024 11:00:00 PM,9101,1.16,28.13,19.43
4/22/2024 1:00:00 AM,9109,1.16,17.07,8.37
4/21/2024 11:00:00 PM,9125,1.16,25.03,16.33
4/22/2024 12:00:00 AM,9134,1.16,22.04,13.34
4/22/2024 10:00:00 PM,9186,1.16,70.56,61.86
4/12/2024 10:00:00 PM,9241,1.16,14.84,6.14
4/22/2024 4:00:00 AM,9268,1.16,19.75,11.05
4/12/2024 5:00:00 AM,9413,1.16,32.33,23.63
4/22/2024 5:00:00 AM,9617,1.16,27.3,18.6
4/26/2024 1:00:00 AM,9132,1.17,22.44,13.665
4/26/2024 2:00:00 AM,9150,1.17,28.08,19.305
4/26/2024 3:00:00 AM,9167,1.17,31.09,22.315
4/26/2024 12:00:00 AM,9213,1.17,23.63,14.855
4/26/2024 4:00:00 AM,9299,1.17,33.67,24.895
4/25/2024 11:00:00 PM,9334,1.17,19.08,10.305
4/26/2024 10:00:00 PM,9497,1.17,33.8,25.025
4/26/2024 5:00:00 AM,9587,1.17,29.38,20.605
4/29/2024 1:00:00 AM,8715,1.18,15.6,6.75
4/29/2024 2:00:00 AM,8725,1.18,11.71,2.86
4/29/2024 12:00:00 AM,8784,1.18,17.31,8.46
4/29/2024 3:00:00 AM,8814,1.18,11.77,2.92
4/28/2024 11:00:00 PM,8942,1.18,17.63,8.78
4/29/2024 4:00:00 AM,9012,1.18,17.16,8.31
4/29/2024 10:00:00 PM,9148,1.18,54.53,45.68
4/29/2024 5:00:00 AM,9357,1.18,27.1,18.25
4/14/2024 1:00:00 AM,8940,1.21,36.67,27.595
4/14/2024 2:00:00 AM,8941,1.21,33.65,24.575
4/14/2024 3:00:00 AM,8989,1.21,31.79,22.715
4/14/2024 12:00:00 AM,8997,1.21,32.81,23.735
4/27/2024 3:00:00 AM,9036,1.21,31.9,22.825
4/14/2024 4:00:00 AM,9040,1.21,34.07,24.995
4/27/2024 2:00:00 AM,9054,1.21,31.05,21.975
4/14/2024 5:00:00 AM,9090,1.21,49.48,40.405
4/27/2024 4:00:00 AM,9092,1.21,38.94,29.865
4/27/2024 1:00:00 AM,9095,1.21,36.78,27.705
4/13/2024 11:00:00 PM,9131,1.21,28.89,19.815
4/27/2024 12:00:00 AM,9197,1.21,43.88,34.805
4/27/2024 5:00:00 AM,9198,1.21,66.45,57.375
4/14/2024 10:00:00 PM,9216,1.21,71.13,62.055
4/27/2024 10:00:00 PM,9303,1.21,19.47,10.395
4/26/2024 11:00:00 PM,9348,1.21,49.08,40.005
4/15/2024 2:00:00 AM,8806,1.23,30.38,21.155
4/15/2024 1:00:00 AM,8816,1.23,31.57,22.345
4/15/2024 3:00:00 AM,8819,1.23,30.46,21.235
4/15/2024 12:00:00 AM,8925,1.23,42.2,32.975
4/15/2024 4:00:00 AM,8986,1.23,40.82,31.595
4/14/2024 11:00:00 PM,9046,1.23,72.94,63.715
4/16/2024 3:00:00 AM,9165,1.23,264.85,255.625
4/16/2024 2:00:00 AM,9180,1.23,169.99,160.765
4/16/2024 1:00:00 AM,9226,1.23,75,65.775
4/16/2024 12:00:00 AM,9290,1.23,40.83,31.605
4/16/2024 4:00:00 AM,9359,1.23,107.48,98.255
4/15/2024 11:00:00 PM,9364,1.23,26.49,17.265
4/15/2024 5:00:00 AM,9411,1.23,152.3,143.075
4/15/2024 10:00:00 PM,9542,1.23,30.74,21.515
4/16/2024 5:00:00 AM,9808,1.23,50.99,41.765
4/16/2024 10:00:00 PM,9840,1.23,25.4,16.175
4/17/2024 2:00:00 AM,9527,1.235,22.02,12.7575
4/17/2024 1:00:00 AM,9551,1.235,22.76,13.4975
4/17/2024 12:00:00 AM,9559,1.235,17.45,8.1875
4/17/2024 3:00:00 AM,9591,1.235,22.68,13.4175
4/16/2024 11:00:00 PM,9642,1.235,17.17,7.9075
4/17/2024 4:00:00 AM,9740,1.235,23.23,13.9675
4/17/2024 10:00:00 PM,9768,1.235,37.38,28.1175
4/17/2024 5:00:00 AM,10077,1.235,30.76,21.4975
4/13/2024 3:00:00 AM,8864,1.24,147.81,138.51
4/13/2024 2:00:00 AM,8894,1.24,108.45,99.15
4/13/2024 1:00:00 AM,8925,1.24,61.43,52.13
4/13/2024 4:00:00 AM,8938,1.24,48.87,39.57
4/13/2024 12:00:00 AM,8952,1.24,38.69,29.39
4/12/2024 11:00:00 PM,9055,1.24,20.7,11.4
4/13/2024 5:00:00 AM,9082,1.24,75.47,66.17
4/13/2024 10:00:00 PM,9285,1.24,33.07,23.77
4/9/2024 3:00:00 AM,9056,1.27,13.59,4.065
4/9/2024 2:00:00 AM,9076,1.27,15.07,5.545
4/9/2024 1:00:00 AM,9083,1.27,18.53,9.005
4/9/2024 12:00:00 AM,9150,1.27,24.11,14.585
4/9/2024 4:00:00 AM,9196,1.27,20.57,11.045
4/8/2024 11:00:00 PM,9226,1.27,22.06,12.535
4/9/2024 5:00:00 AM,9606,1.27,27.92,18.395
4/9/2024 10:00:00 PM,9641,1.27,48.09,38.565
4/28/2024 2:00:00 AM,8928,1.28,10.81,1.21
4/28/2024 1:00:00 AM,8939,1.28,18.51,8.91
4/28/2024 4:00:00 AM,8960,1.28,0.53,-9.07
4/28/2024 3:00:00 AM,8962,1.28,0,-9.6
4/28/2024 12:00:00 AM,9010,1.28,23.46,13.86
4/28/2024 5:00:00 AM,9013,1.28,10.65,1.05
4/27/2024 11:00:00 PM,9139,1.28,23.93,14.33
4/28/2024 10:00:00 PM,9168,1.28,23.12,13.52
4/30/2024 1:00:00 AM,8879,1.3,33.68,23.93
4/30/2024 12:00:00 AM,8893,1.3,101.8,92.05
4/30/2024 2:00:00 AM,8905,1.3,33.63,23.88
4/30/2024 3:00:00 AM,8944,1.3,33.36,23.61
4/29/2024 11:00:00 PM,8962,1.3,64.5,54.75
4/30/2024 4:00:00 AM,9093,1.3,35.06,25.31
4/30/2024 10:00:00 PM,9250,1.3,35.54,25.79
4/30/2024 5:00:00 AM,9409,1.3,34.54,24.79
4/18/2024 2:00:00 AM,9402,1.355,38.51,28.3475
4/18/2024 3:00:00 AM,9418,1.355,38.56,28.3975
4/18/2024 1:00:00 AM,9421,1.355,37.37,27.2075
4/18/2024 12:00:00 AM,9454,1.355,35.33,25.1675
4/18/2024 4:00:00 AM,9560,1.355,38.1,27.9375
4/17/2024 11:00:00 PM,9577,1.355,37.71,27.5475
4/18/2024 10:00:00 PM,9670,1.355,41.44,31.2775
4/18/2024 5:00:00 AM,9892,1.355,73.34,63.1775
4/20/2024 1:00:00 AM,9004,1.37,110.17,99.895
4/20/2024 2:00:00 AM,9010,1.37,90,79.725
4/20/2024 3:00:00 AM,9030,1.37,90,79.725
4/20/2024 12:00:00 AM,9054,1.37,75.55,65.275
4/20/2024 4:00:00 AM,9117,1.37,47.45,37.175
4/19/2024 11:00:00 PM,9159,1.37,74.17,63.895
4/20/2024 5:00:00 AM,9194,1.37,42.93,32.655
4/20/2024 10:00:00 PM,9470,1.37,15.84,5.565
4/19/2024 1:00:00 AM,9176,1.4,64.52,54.02
4/10/2024 10:00:00 PM,9179,1.4,56.88,46.38
4/19/2024 10:00:00 PM,9216,1.4,107.5,97
4/19/2024 2:00:00 AM,9241,1.4,38.09,27.59
4/10/2024 1:00:00 AM,9253,1.4,31.12,20.62
4/10/2024 2:00:00 AM,9260,1.4,30.96,20.46
4/19/2024 12:00:00 AM,9266,1.4,68.42,57.92
4/10/2024 3:00:00 AM,9284,1.4,31.25,20.75
4/19/2024 3:00:00 AM,9291,1.4,34.52,24.02
4/10/2024 12:00:00 AM,9344,1.4,42.74,32.24
4/10/2024 4:00:00 AM,9426,1.4,37.59,27.09
4/19/2024 4:00:00 AM,9450,1.4,45.24,34.74
4/9/2024 11:00:00 PM,9457,1.4,44,33.5
4/18/2024 11:00:00 PM,9464,1.4,70.25,59.75
4/19/2024 5:00:00 AM,9691,1.4,206.38,195.88
4/10/2024 5:00:00 AM,9765,1.4,43.08,32.58
2/18/2024 3:00:00 AM,9855,1.4,34.56,24.06
2/18/2024 2:00:00 AM,9864,1.4,35.36,24.86
2/18/2024 4:00:00 AM,9889,1.4,30.46,19.96
2/18/2024 1:00:00 AM,9920,1.4,52.44,41.94
2/18/2024 5:00:00 AM,9967,1.4,32.7,22.2
2/18/2024 12:00:00 AM,9988,1.4,38.42,27.92
2/18/2024 11:00:00 PM,10013,1.4,190.56,180.06
2/18/2024 6:00:00 AM,10094,1.4,43.72,33.22
4/11/2024 1:00:00 AM,8997,1.41,59.31,48.735
4/11/2024 2:00:00 AM,9005,1.41,42.1,31.525
4/11/2024 12:00:00 AM,9020,1.41,64.86,54.285
4/11/2024 3:00:00 AM,9046,1.41,41.21,30.635
4/8/2024 2:00:00 AM,9068,1.41,22.82,12.245
4/10/2024 11:00:00 PM,9101,1.41,48.71,38.135
4/8/2024 12:00:00 AM,9109,1.41,28.16,17.585
4/8/2024 1:00:00 AM,9117,1.41,25.14,14.565
4/7/2024 11:00:00 PM,9127,1.41,30.57,19.995
4/8/2024 3:00:00 AM,9140,1.41,23.85,13.275
4/11/2024 4:00:00 AM,9272,1.41,41.54,30.965
4/11/2024 10:00:00 PM,9328,1.41,27.7,17.125
4/8/2024 4:00:00 AM,9354,1.41,27.8,17.225
4/8/2024 10:00:00 PM,9392,1.41,26.7,16.125
4/11/2024 5:00:00 AM,9620,1.41,48.62,38.045
4/8/2024 5:00:00 AM,9748,1.41,40.81,30.235
2/25/2024 3:00:00 AM,9585,1.42,29.37,18.72
2/25/2024 4:00:00 AM,9613,1.42,39.77,29.12
2/25/2024 5:00:00 AM,9646,1.42,49.52,38.87
2/25/2024 2:00:00 AM,9650,1.42,31.03,20.38
2/25/2024 1:00:00 AM,9716,1.42,38.5,27.85
2/25/2024 6:00:00 AM,9775,1.42,112.56,101.91
2/25/2024 12:00:00 AM,9814,1.42,62.59,51.94
1/27/2025 3:00:00 AM,9839,1.42,0,-10.65
1/27/2025 2:00:00 AM,9862,1.42,0,-10.65
1/27/2025 4:00:00 AM,9891,1.42,0,-10.65
1/27/2025 1:00:00 AM,9966,1.42,0,-10.65
1/27/2025 12:00:00 AM,10082,1.42,0,-10.65
1/27/2025 5:00:00 AM,10140,1.42,7.18,-3.47
2/25/2024 11:00:00 PM,10218,1.42,30.13,19.48
1/27/2025 11:00:00 PM,10303,1.42,11.13,0.480000000
1/27/2025 6:00:00 AM,10589,1.42,15.6,4.95
12/7/2024 4:00:00 AM,9726,1.45,6.34,-4.535
12/7/2024 3:00:00 AM,9753,1.45,15.15,4.275
12/7/2024 2:00:00 AM,9783,1.45,17.31,6.435
