Date (MST),OTHER,OTHER_ghg,WIND,WIND_ghg,GAS,GAS_ghg,HYDRO,HYDRO_ghg,SOLAR,SOLAR_ghg,ENERGY STORAGE,ENERGY STORAGE_ghg,COAL,COAL_ghg,DUAL FUEL,DUAL FUEL_ghg,Total Generation,Total_ghg,EI,Renewable Gen,Fossil Fuel Gen,Net Generation,Price,Alberta Internal Load,RE_percent,Temp (°C),Dew Point Temp (°C),Wind Spd (km/h),Hmdx
2024-01-18 08:00:00,291.899821355608,63.0415924943254,1174.48023130173,15.2682430069224,8859.60721983911,4305.76910884181,118.443499362071,2.84264398468971,2.85011112211479,0.122554778250936,-1.3163326327006,-0.0434389768791199,815.692323811849,816.508016135661,466.195605383979,346.616432602988,11727.8524795438,5550.12515286777,473.243090544372,1295.77384178591,10433.3949703905,10432.0786377578,70.37,11741,11,-26.6,-29.3,10,
2024-01-18 09:00:00,284.455045099258,62.2856732245798,1106.52870079789,14.3848731103726,8829.96867203133,4291.36477460723,186.047412571642,4.46513790171941,55.9424213510089,2.40552411809338,-5.39800187746684,-0.178134061956406,816.637762790256,817.454400553047,466.59027130127,346.909866712494,11740.7722840652,5539.09211616558,471.78260357569,1348.51853472054,10397.6517512221,10392.2537493446,65.53,11749,11.5,-27.2,-30,12,
2024-01-18 10:00:00,286.767850282457,62.2889276894948,1146.94107221266,14.9102339387646,8918.73012144092,4334.50283902029,196.659185220003,4.71982044528008,125.221441875862,5.38452200066206,-6.18750262260437,-0.204187586545944,817.038153805203,817.855191959008,466.090937381321,346.538611943012,11951.2612595958,5585.99595940996,467.398029218455,1468.82169930853,10488.6270629099,10482.4395602873,70.37,11779,12.3,-24.8,-27.6,12,
2024-01-18 11:00:00,289.263382981767,61.4660422475498,1140.46527751972,14.8260486077564,8905.33639215628,4327.99348658795,199.806340913309,4.79535218191942,184.641774732388,7.93959631349267,-4.20838854259915,-0.138876821905772,816.760096028646,817.576856124675,466.25705013699,346.662116776852,11998.3219259265,5581.12062201829,465.158432693689,1524.91339316542,10477.6169213037,10473.4085327611,80.59,11745,12.7,-22.6,-25.5,12,
2024-01-18 12:00:00,283.942206616137,63.6555340370594,1145.56106196045,14.8922938054859,8668.78327232308,4213.02867034902,166.491751221286,3.99580202931086,229.293107533952,9.85960362395992,-2.49244393560621,-0.0822506498750051,817.150545823839,817.967696369663,466.854493221707,347.106315710339,11775.5839947648,5470.42366527496,464.556464265975,1541.34592071569,10236.7305179848,10234.2380740492,59.95,11644,13.1,-21.3,-24.9,9,
2024-01-18 13:00:00,284.721623748408,64.9707032976137,1070.31356056786,13.9140762873822,8670.62182320886,4213.92220607951,208.020464180062,4.99249114032149,252.967996635172,10.8776238553124,-1.84205495304532,-0.0607878134504954,816.410099707709,817.226509807417,466.663994276259,346.964679744398,11767.8775073713,5472.8075023985,465.063262170292,1531.3020213831,10238.4175409412,10236.5754859882,60.74,11631,13,-20.2,-24.2,9,
2024-01-18 14:00:00,283.027518992424,64.9054933308194,1032.59497588737,13.4237346865358,8567.43317912565,4163.77252505507,250.417161561665,6.01001187747995,281.007274389366,12.0833127987428,9.15822311984168,0.302221362954776,816.307487962511,817.123795450473,466.612938334147,346.926719651439,11706.558759373,5424.54781421351,463.376806601709,1564.0194118384,10133.3811244147,10142.5393475346,58.89,11573,13.4,-19.3,-23.4,6,
2024-01-18 15:00:00,285.522530470954,65.4738623148529,1114.49347133901,14.4884151274072,8714.55339233389,4235.27294867427,180.751009724935,4.33802423339844,196.044440354059,8.42991093522454,-1.47727745532989,-0.0487501560258865,816.827879842123,817.644707721965,466.647104068332,346.952121874805,11773.362550678,5492.5512407259,466.523579570698,1491.28892141801,10283.5509067153,10282.07362926,64.42,11689,12.7,-20,-24.7,6,
2024-01-18 16:00:00,320.831212701798,69.6902445009891,1134.62116641977,14.750075163457,8812.43432120177,4282.84308010406,203.284813329263,4.87883551990231,35.042944000947,1.50684659204072,-0.0799443769454956,-0.00263816443920136,817.166098853217,817.98326495207,466.57360555013,346.897475726522,11789.87421768,5538.5471843946,469.771524456899,1372.94892374998,10417.0052383069,10416.92529393,215.23,11802,11.6,-21,-25.8,8,
2024-01-18 17:00:00,332.136572692924,72.4654644553836,1099.95291349199,14.2993878753959,8837.34140080377,4294.94792079063,262.741686231825,6.3058004695638,0,0,0.0228333934148152,0.000753501982688902,815.748822462294,816.564571284756,466.542659912109,346.874467644653,11814.4868889883,5551.45836602237,469.885693571389,1362.69459972382,10451.7694558711,10451.7922892645,189.34,12044,11.5,-22,-25.3,7,
2024-01-18 18:00:00,312.798391097652,69.2266550497839,1100.81010121064,14.3105313157383,8889.49133680224,4320.29278968589,221.719123156004,5.32125895574411,0,0,0,0,816.557041575114,817.373598616689,466.544605373806,346.875914095425,11807.9205992155,5573.40074771927,472.005269758469,1322.52922436665,10485.3913748488,10485.3913748488,93.06,11996,11.2,-23.2,-25.7,14,
2024-01-18 19:00:00,290.917407414913,66.4482265568384,1043.7003317643,13.568104312936,8936.88077685224,4343.32405755019,238.018764848709,5.71245035636902,0,0,-0.0001666673024495,-5.5000209808335E-06,816.992097693549,817.809089791243,466.583939175076,346.905158776669,11793.0931510815,5593.76708184422,474.325693029165,1281.71909661301,10511.3742211358,10511.3740544685,64.68,11918,10.9,-24.7,-27.3,10,
2024-01-18 20:00:00,303.862218447526,68.1428900995159,899.763008233888,11.6969191070405,8946.3150280216,4347.9091036185,273.430280680193,6.56232673632463,0,0,0.0038333479563395,0.000126500482559204,816.444706403944,817.261151110348,466.584772898356,346.905778649928,11706.4038480335,5598.47829582214,478.240659428695,1173.19328891408,10533.2067257714,10533.2105591194,111.85,11818,10,-25.5,-27.7,11,
2024-01-18 21:00:00,334.379550538328,73.5291098663174,682.94910263699,8.87833833428087,9074.37179039531,4410.14469013212,292.222218849328,7.01333325238387,0,0,0.0079444726308186,0.000262167596817014,816.936431732178,817.75336816391,466.597824910482,346.915482820943,11667.4648635352,5664.23458473755,485.472607030529,975.171321486318,10692.2855975763,10692.2935420489,199.93,11547,8.4,-26.1,-28.4,13,
2024-01-18 22:00:00,336.46014613231,73.7180639332549,603.138012299202,7.84079415988963,9075.52086775065,4410.70314172681,272.777963110209,6.546671114645,0,0,-0.199666666454739,-0.00658899999300639,817.5794871521,818.397066639252,466.479105394152,346.827214860552,11571.7559151722,5664.02636343441,489.469913205488,875.915975409411,10696.0396064292,10695.8399397628,166.62,11256,7.6,-27,-29.7,14,
2024-01-18 23:00:00,337.931789134873,73.7372035651581,502.293891890765,6.52982059457995,8854.22468824307,4303.15319848613,206.444527308974,4.95466865541538,0,0,-0.256111013624403,-0.00845166344960531,815.862096879747,816.677958976627,466.502048407661,346.844272991096,11183.0029308515,5551.88867160556,496.457767733308,708.738419199739,10474.5206226654,10474.2645116517,228.53,10969,6.3,-26.3,-28.9,13,
2024-01-19 00:00:00,322.666723774009,70.8334553740848,354.354934015638,4.6066141422033,8892.16080836106,4321.59015286347,97.8786110275818,2.34908666466196,0,0,-1.41105532434252,-0.046564825703303,817.159154883491,817.976314038374,466.467938859728,346.818912542208,10949.2771155972,5564.1279707993,508.173088693978,452.23354504322,10498.4546258783,10497.0435705539,94.97,10774,4.1,-25,-27.9,16,
2024-01-19 01:00:00,335.324149198267,72.812133552054,271.615229779246,3.5309979871302,8968.73515275558,4358.80528423921,97.4333715633055,2.33840091751933,0,0,-1.13949978086684,-0.0376034927686056,816.625265858968,817.441891124827,466.518770107693,346.85670557507,10955.1124394822,5601.74780990304,511.336404883839,369.048601342551,10587.2033379205,10586.0638381396,134.64,10702,3.4,-25.8,-28.7,13,
2024-01-19 02:00:00,339.3336238824,73.1859871642343,203.72460749365,2.64841989741745,8927.85210408343,4338.93612258455,93.0606427983443,2.23345542716026,0,0,-1.2672773080402,-0.0418201511653264,816.785433892144,817.602219326036,466.462272220188,346.81469939571,10845.9514070621,5581.37908364394,514.604839554208,296.785250291994,10550.4334340782,10549.1661567701,105.53,10680,2.7,-25.8,-28.7,11,
2024-01-19 03:00:00,344.626658593814,74.0125245178191,130.457068577293,1.69594189150481,8982.78186562936,4365.63198669587,88.4437405803469,2.12264977392832,0,0,-2.74061018308004,-0.0904401360416412,816.987545691596,817.804533237288,466.478381974962,346.826676998384,10827.0346508643,5608.00387297875,517.963048407819,218.90080915764,10610.8744518897,10608.1338417066,164.33,10700,2,-25.7,-28.6,13,
2024-01-19 04:00:00,340.902068323559,73.5178348719149,111.594142671476,1.45072385472919,8986.05886579143,4367.22460877463,118.980362272925,2.8555286945502,0,0,-0.4679998143514,-0.0154439938735962,815.989988352458,816.80597834081,466.571105244954,346.895616749624,10839.6285328425,5608.73484729239,517.428695116144,230.574504944401,10609.5220277124,10609.054027898,175.42,10722,2.1,-26.7,-29.6,13,
2024-01-19 05:00:00,341.552218285137,73.6133577724918,167.898482169492,2.1826802682034,9033.18204505437,4390.12647389642,175.827884558141,4.21986922939539,0,0,-0.0079444747500949,-0.000262167666753132,816.88515786065,817.702043018511,466.48382651435,346.830725013419,11001.8216699674,5634.67488703078,512.158354867015,343.726366727634,10658.1032477145,10658.0953032398,232.06,10907,3.1,-25.2,-28.2,13,
2024-01-19 06:00:00,343.760931107733,73.8417477039401,278.808206569801,3.62450668540741,9039.17604687914,4393.03955878326,160.451453461415,3.85083488307397,0,0,0.0212778531180487,0.000702169152895607,817.480211775038,818.297691986813,466.504882710775,346.846380295461,11106.203010357,5639.50142250711,507.779428959477,439.259660031216,10666.9220724727,10666.9433503258,192.44,11113,4,-25.1,-27.8,11,
2024-01-19 07:00:00,340.874339835379,73.1918441076917,451.56042195297,5.8702854853886,9236.29806030005,4488.84085730583,268.34742337481,6.44033816099544,0.268777762386534,0.011557443782621,0.0112222650316026,0.000370334746042886,816.549155561659,817.365704717221,466.449826456706,346.805445970561,11580.359227509,5738.52640352621,495.539584807906,720.176623090166,10860.1713821538,10860.1826044188,156.34,11579,6.2,-23.9,-26.5,8,
2024-01-19 08:00:00,341.500060065322,72.9504186450807,739.825024000646,9.6177253120084,9202.91725197607,4472.61778446037,199.49838960362,4.78796135048687,11.2631664823161,0.484316158739593,-0.0202223364512127,-0.000667337102890019,816.400321790907,817.216722112698,466.270994720459,346.672484574661,11777.6549863029,5724.34674527694,486.034507882444,950.586580086582,10827.0886285528,10827.0684062163,149.77,11754,8.1,-22.8,-25.6,9,
2024-01-19 09:00:00,313.458346628083,66.6629958534972,1116.79297107262,14.5183086239441,8979.55357331965,4364.06303663335,164.234162415663,3.94161989797592,96.4470206668973,4.14722188867658,-0.0146667226155598,-0.000484001846313473,814.923377397325,815.738300774723,466.34393898858,346.726718638009,11951.7387237662,5615.79771830833,469.872865204226,1377.47415415518,10574.2792363336,10574.264569611,72.7,11811,11.5,-21.6,-24.6,9,
2024-01-19 10:00:00,299.438849592739,65.7193613515202,1337.00246626031,17.381032061384,8832.44981470966,4292.57060994889,162.436278847721,3.8984706923453,238.1939414102,10.2423394806386,-4.23344337145487,-0.139703631258011,816.808600819906,817.625409420726,466.241494344076,346.65055104482,12148.3380026132,5553.94807036907,457.177604802764,1737.63268651823,10414.9387594664,10410.7053160949,62.66,11899,14.3,-20,-23.5,6,
2024-01-19 11:00:00,293.254617798593,65.3422997193988,1515.35662378281,19.6996361091765,8648.22107060393,4203.03544031351,139.816440878113,3.35559458107471,291.335383105063,12.5274214735177,-8.46894241862827,-0.279475099814733,816.765874735514,817.58264061025,466.308937750922,346.700695217811,12162.5900062363,5467.96425292492,449.572356720176,1946.50844776598,10224.550500889,10216.0815584703,57.64,11876,16,-18.9,-22.9,7,
2024-01-19 12:00:00,296.009118924671,65.7892951508249,1522.59969775251,19.7937960707827,8802.45367011415,4277.99248367548,174.665468720595,4.19197124929428,334.966105365604,14.403542530721,-8.5068870083491,-0.28072727127552,802.95854083591,803.761499376746,466.291993170844,346.688096922523,12391.4377078759,5532.33995770509,446.464735418778,2032.23127183871,10367.7133230456,10359.2064360372,63.91,11775,16.4,-17.2,-21.4,7,
2024-01-19 13:00:00,301.265406475597,65.8958768902636,1538.9767618662,20.0066979042606,8909.47885819905,4330.00672508474,185.610507708523,4.45465218500455,335.98993881267,14.4475673689448,-8.52255373477936,-0.281244273247719,801.176819593642,801.977996413235,466.316770680745,346.706519001134,12530.2925096017,5583.21479057434,445.577370703521,2060.5772083874,10478.237854949,10469.7153012143,68.25,11703,16.4,-15.6,-19.8,0,
2024-01-19 14:00:00,314.96376727634,66.7975311787436,1704.88017706069,22.163442301789,8974.49018295934,4361.60222891824,235.838021991518,5.66011252779643,195.016607809282,8.38571413579913,-8.33644241015116,-0.275102599534988,800.862431352404,801.663293783756,466.243439890544,346.651997558619,12683.95818593,5612.64921780521,442.499820287266,2135.73480686149,10556.5598214786,10548.2233790685,87.76,11717,16.8,-15.2,-19.7,4,
2024-01-19 15:00:00,305.156974099742,66.4452882250826,1934.7540114556,25.1518021489228,8892.77902107053,4321.89060424028,165.787074366278,3.97888978479068,175.679330540349,7.55421121323501,-6.71133128325144,-0.221473932347298,802.503263515896,803.305766779412,466.24354932997,346.652078926832,12736.1918930951,5574.75716738621,437.709891165235,2276.22041636222,10466.6828080161,10459.9714767329,72.76,11744,17.9,-14,-17.9,0,
2024-01-19 16:00:00,253.120858603451,64.1682271462766,2168.9129648118,28.1958685425534,8649.33902601534,4203.57876664345,200.144332324531,4.80346397578875,31.4341103373965,1.35166674450805,-3.84038830386268,-0.126732814027468,801.636819339328,802.438456158668,466.234216562907,346.645140014521,12566.9819396909,5451.05485641174,433.760061291679,2400.49140747372,10170.330920521,10166.4905322172,55.55,11822,19.1,-13.8,-17,10,
2024-01-19 17:00:00,251.17821079572,64.1319210394128,2296.29711013991,29.8518624318188,8566.53154743513,4163.33433205347,170.83254002081,4.09998096049945,0.251388894253307,0.0108097224528922,-1.36972205903795,-0.0452008279482524,801.260764363607,802.06202512797,466.18004828559,346.604865900336,12551.161887876,5410.05059640801,431.039822825801,2467.38103905497,10085.15057088,10083.780848821,62.15,12016,19.7,-12.7,-15.1,8,
2024-01-19 18:00:00,249.706012835238,63.1013377988606,2416.5274035604,31.4148562462852,8604.33369069682,4181.70617367866,138.251045282814,3.31802508678754,0.285388894975185,0.012271722483933,-4.12138892120785,-0.136005834399859,801.684432559543,802.486116992103,466.085549299452,346.534605904143,12672.752134208,5428.43738159492,428.355050592502,2555.06383773819,10121.8096853911,10117.6882964698,63.6,11937,20.2,-9.2,-12,7,
2024-01-19 19:00:00,241.134069337845,54.0423267956734,2386.35703511823,31.0226414565369,8629.78674153752,4194.07635638723,201.909040466878,4.84581697120508,0.329000004993545,0.0141470002147224,-2.99850006633335,-0.0989505021890005,801.704985978868,802.506690964847,466.126438564724,346.565007072873,12724.3488109427,5432.9740361464,426.974622974351,2588.5950755901,10138.752235419,10135.7537353526,61.12,11779,20.3,-1.3,-4.7,20,
2024-01-19 20:00:00,238.485049648815,53.5378749574386,2346.69979947299,30.5070973931488,8526.51519213273,4143.8863833765,203.307314825124,4.87937555580298,1.05205557823181,0.0452383898639679,-2.3728889769978,-0.0783053362409274,801.412932501899,802.214345434401,466.097661200629,346.543611102668,12581.1971163834,5381.53562087359,427.744321235193,2551.05916987634,10032.5108354841,10030.1379465071,58.44,11616,20.3,-0.4,-3.8,30,
2024-01-19 21:00:00,239.778061503304,53.7903363071283,2310.12817940859,30.0316663323117,8375.66306289262,4070.57224856581,188.192800177534,4.51662720426083,0.331222229401271,0.0142425558642546,-3.75961097876231,-0.124067162299156,801.758041602241,802.559799643843,466.088328738742,346.536672417255,12378.1800855737,5307.89752586418,428.810817839881,2498.65220181553,9883.28749473691,9879.52788375815,53.29,11405,20.2,0.1,-3.6,39,
2024-01-19 22:00:00,237.198026782142,53.5122100059944,2177.24596049375,28.3041974864188,8181.662202768,3976.28783054525,196.401216437552,4.71362919450124,0.229571301142375,0.00987156594912211,-0.359499984847175,-0.0118634994999568,801.296155751546,802.097451907298,466.017995385064,346.484379568795,12059.6916289343,5211.3977067747,432.133579126617,2373.87674823244,9686.17438068675,9685.8148807019,55.1,11094,19.7,0.7,-2.7,40,
2024-01-19 23:00:00,248.817994058397,55.2896033149232,1991.13261226426,25.8847239594354,8152.14394446492,3961.94195700995,94.5786866255932,2.26988847901424,0.185555558303992,0.00797888900707165,5.55557674831814E-05,1.83334032694499E-06,801.631765153673,802.433396918827,465.9871599155,346.461453397174,11754.4777735964,5194.28900380167,441.898747341152,2085.89685444816,9668.58086359249,9668.58091914826,75.25,10833,17.7,1.4,-1.5,37,
2024-01-20 00:00:00,240.607512326241,54.0740462686539,1864.45669363426,24.2379370172454,8096.31072097063,3934.80701039173,83.9998045319319,2.01599530876637,0,0,0,0,800.847987060547,801.648835047608,465.934659542508,346.422419369854,11552.1573780661,5163.20624340385,446.947360084199,1948.45649816619,9603.70087989992,9603.70087989993,65.62,10626,16.9,1.8,-1.9,37,
2024-01-20 01:00:00,242.444087840716,53.5250355507851,1733.58546515506,22.5366110470158,8199.80377084742,3985.10463263185,85.1381249441372,2.04331499865929,0,0,0.0013333384195963,4.40001678466779E-05,801.600710059272,802.402310769331,465.893771972656,346.39201946167,11528.4672641577,5212.00396845948,452.098605047328,1818.7235900992,9709.74234072007,9709.74367405849,65.72,10497,15.8,1.6,-2,32,
2024-01-20 02:00:00,247.771011880371,53.8932621001122,1675.62492151668,21.7831239797168,8175.57561676502,3973.3297497478,80.8611306239002,1.94066713497361,0,0,0.0006111134423149,2.01667435963917E-05,800.684542829726,801.485227372555,465.98360438029,346.458809856745,11446.5014391094,5198.89086035865,454.190381927138,1756.48605214058,9690.01477585541,9690.01538696885,70.18,10414,15.3,1.7,-2.2,26,
2024-01-20 03:00:00,264.507250951131,57.4475436306805,1496.45268342957,19.4538848845844,8257.38232317686,4013.08780906395,84.5653446673685,2.02956827201684,0,0,0.0016111172570122,5.31668694814026E-05,801.395765431722,802.197161197154,465.897993876139,346.39515844691,11370.20297265,5240.61117866217,460.907443012932,1581.01802809694,9789.18333343585,9789.18494455311,103.75,10345,13.9,1.9,-1.8,29,
2024-01-20 04:00:00,274.46128865189,60.1601279653507,1389.75514366647,18.0668168676642,8314.65018132251,4040.91998812274,82.8425451264117,1.98822108303388,0,0,0,0,802.197100609674,802.999297710283,465.839217563205,346.351458258243,11329.7454769402,5270.48591000732,465.190142244106,1472.59768879289,9857.14778814728,9857.14778814728,121.4,10313,13,2.3,-1.4,33,
2024-01-20 05:00:00,274.341570798026,60.033880242388,1379.14438992781,17.9288770690615,8282.74649892595,4025.41479847801,84.9452735112111,2.03868656426907,0,0,-0.0001111115349663,-3.6666806538879E-06,801.537819603814,802.339357423418,465.81832868788,346.335927379439,11288.5337703432,5254.09152348991,465.436134610615,1464.08966343902,9824.44421801567,9824.44410690414,101,10400,13,2.5,-1.4,22,
2024-01-20 06:00:00,260.928808592161,55.3252373758772,1330.80875346972,17.3005137951064,8090.33207431528,3931.90138811723,88.4491469994022,2.12277952798565,0,0,0.0002777788374159,9.1667016347247E-06,802.26648856269,803.068755051253,465.832159898546,346.346210884569,11038.6177096166,5156.06489391872,467.09334715223,1419.25790046913,9619.35953136868,9619.35980914752,64.97,10551,12.9,2.3,-1.6,22,
2024-01-20 07:00:00,270.40851717684,55.0442979328219,1216.97569394026,15.8206840212234,8177.96116164618,3974.48912456004,197.943677220427,4.75064825329026,0,0,0.0007222249772813,2.38334242502829E-05,801.901319529216,802.703220848745,465.779048987495,346.306722922202,11130.9701407254,5199.11472237175,467.085497188561,1414.91937116069,9716.05004733973,9716.05076956471,55.54,10786,12.7,2.6,-1.1,26,
2024-01-20 08:00:00,266.866981961462,54.9104156912401,1271.05663732902,16.5237362852772,8254.23645302826,4011.55891617173,188.263087971343,4.51831411131223,9.82038872275087,0.422276715078288,0.0002222230699327,7.3333613077791E-06,801.489596320258,802.291085916578,465.814271358914,346.332910755353,11257.5476389151,5236.55766297993,465.15971603604,1469.14011402311,9788.40730266889,9788.40752489196,59.4,10993,13.1,2.3,-1.4,33,
2024-01-20 09:00:00,253.093502158059,54.3889148756101,1240.42793227443,16.1255631195676,8282.58957597223,4025.3385339225,192.690517647796,4.62457242354711,189.546774747372,8.15051131413698,0.0073889170752631,0.000243834263483682,802.512096354167,803.314608450521,465.658658565945,346.21721264378,11426.5264466371,5258.16016058393,460.171355235558,1622.6652246696,9803.8538330504,9803.86122196747,57.88,11054,14.2,2.8,-1.2,31,
2024-01-20 10:00:00,237.187588221232,53.8843476463201,1135.24239980239,14.7581511974311,8062.00230655564,3918.13312098604,196.962860041327,4.72710864099185,444.324049961037,19.1059341483246,0.0150000264909531,0.000495000874201452,801.774376085069,802.576150461155,465.665827450222,346.22254270924,11343.1744081434,5159.40785079038,454.846911909101,1776.52930980476,9566.63009831217,9566.64509833866,53.49,11142,15.7,2.4,-1.8,28,
2024-01-20 11:00:00,235.224536568854,53.9716495514764,1047.94030077949,13.6232239101334,8154.51448523919,3963.09403982625,208.179645219975,4.9963114852794,461.429497184538,19.8414683789351,-0.904666537708706,-0.0298539957443873,801.444877488878,802.246322366367,465.663214653863,346.220600095147,11373.4918905971,5203.96376161784,457.551982423284,1717.54944318401,9656.84711395078,9655.94244741307,60.71,11166,15.1,3.1,-1.1,30,
2024-01-20 12:00:00,240.442369323307,53.8540256917413,908.774983902247,11.8140747907292,8305.25662867142,4036.35472153431,162.177158813145,3.89225181151549,470.613159152402,20.2363658435533,-0.941333139737447,-0.0310639936113358,801.264210205078,802.065474415283,465.706161787245,346.252531288817,11353.2933387151,5274.43838138234,464.573425879549,1541.56530186779,9812.66936998705,9811.72803684731,80.8,11058,13.6,5.1,0.1,37,
2024-01-20 13:00:00,242.494766616821,54.2070809762817,866.723254161688,11.2674023041019,8327.31690196981,4047.07601435733,190.674271792505,4.57618252302011,447.825047651132,19.2564770489987,-0.944499877823724,-0.0311684959681829,802.16604309082,802.968209133911,465.653716074626,346.213537901484,11341.9095014796,5285.53373574916,466.017978283079,1505.22257360532,9837.63142775208,9836.68692787425,80.8,11009,13.3,5.8,0.2,40,
2024-01-20 14:00:00,243.270705148909,54.2664827273761,856.337358646687,11.1323856624069,8328.39482584824,4047.59988536225,190.673742520081,4.57616982048194,332.811439073665,14.3108918801676,-0.447499871783786,-0.014767495768865,816.246933458116,817.063180391574,465.67282699585,346.227746871414,11232.9603318198,5295.1619752199,471.395056939729,1379.82254024043,9853.58529145112,9853.13779157933,80.8,11013,12.3,5.3,0.7,34,
2024-01-20 15:00:00,245.381448948648,55.1795946439966,867.883565803861,11.2824863554502,8359.07065383732,4062.50833776494,185.071288979567,4.4417109355096,161.34605223957,6.93788024630153,0.0041666825612386,0.000137500524520874,817.609819149441,818.427428968591,465.753213941786,346.287514565718,11102.1202095828,5305.06509098103,477.842519341664,1214.300907023,9887.8151358772,9887.81930255976,77.69,11080,10.9,5.3,0.9,24,
2024-01-20 16:00:00,257.129680749045,60.0858942145655,664.021937459144,8.63228518696888,8577.60965741338,4168.7182935029,264.805298211939,6.35532715708653,34.3078885375874,1.47523920711626,0.0007222249772813,2.38334242502829E-05,817.399097510444,818.216496607954,465.691604427762,346.241707892041,11080.9658865343,5409.72526760206,488.199794403845,963.135124208671,10117.8300401006,10117.8307623256,273.16,11123,8.7,5.9,1.3,33,
2024-01-20 17:00:00,259.76785335011,61.1010500757302,352.244045671245,4.57917259372619,8961.54637299273,4355.31153727447,316.594829447336,7.59827590673606,0,0,15.2842777686649,0.504381166365941,817.049265797933,817.866315063731,465.762106119792,346.294125900065,11188.2487511478,5593.25485798082,499.922282958448,668.838875118581,10504.1255982606,10519.4098760292,581.15,11269,6,4,0.8,10,
2024-01-20 18:00:00,255.706150366465,59.6008391113525,205.015657781524,2.66520355115981,8916.73407448742,4333.53276020089,326.83797118432,7.84411130842368,0,0,16.9308887762494,0.558719329616229,816.783879581028,817.600663460609,465.531549513075,346.122707062971,11003.5401716901,5567.92500402502,506.01214855835,531.853628965844,10454.755653948,10471.6865427242,524.34,11143,4.8,4.2,0.7,14,
2024-01-20 19:00:00,254.501734584173,58.467938985192,157.082731504064,2.04207550955283,8825.46804287248,4289.17746883603,246.217866382864,5.90922879318873,0,0,3.85349994871351,0.127165498307546,817.123264194065,817.940387458259,465.683993326823,346.236049038493,10769.9311328132,5519.90031411902,512.528840347114,403.300597886927,10362.7770349775,10366.6305349263,248.44,11029,3.7,4.2,0.7,12,
2024-01-20 20:00:00,264.269462891883,60.2896659019563,131.631649661466,1.71121144559905,8757.86562830316,4256.32269535533,240.487709186458,5.77170502047499,0,0,0,0,818.019654134115,818.837673788249,465.697716233995,346.246252019975,10677.9718204111,5489.17920353159,514.065713587945,372.119358847924,10305.8524615632,10305.8524615632,171.46,10966,3.5,3.5,0.3,13,
2024-01-20 21:00:00,273.122024979062,61.8290733324825,131.607563349133,1.71089832353873,8753.74600429879,4254.32055808921,243.579737396505,5.84591369751612,0,0,0.0019444513320922,6.41668939590426E-05,816.958986935086,817.775945922021,465.701770494249,346.249266362474,10684.7180319042,5487.73171989414,513.605665915374,375.187300745638,10309.5287867072,10309.5307311585,186.63,10887,3.5,-4.5,-6.6,6,
2024-01-20 22:00:00,274.231519659393,62.0339564931602,103.004928381625,1.33906406896113,8712.89600944513,4234.46746059033,253.424705757499,6.08219293817997,0,0,-0.0011666711171468,-3.85001468658444E-05,815.690208825005,816.505899033831,465.613104366726,346.183343096661,10624.8593097643,5466.61187772098,514.511460184433,356.429634139124,10268.4308422963,10268.4296756251,186.63,10717,3.4,-8.2,-9.3,13,
2024-01-20 23:00:00,302.645258052084,72.5178388490693,72.9454467910487,0.948290808283633,8622.60481239292,4190.58593882296,177.767764154466,4.26642633970718,0,0,0.0002777788374159,9.1667016347247E-06,819.308098449707,820.127406548157,465.55888253106,346.143029161843,10460.8305401501,5434.58893969672,519.517921530037,250.713210945514,10210.1170514258,10210.1173292046,198.98,10519,2.4,-8.4,-9.5,12,
2024-01-21 00:00:00,306.580138009389,73.2696901032435,91.6753557085329,1.19177962421093,8481.8667652144,4122.1872478942,122.054008429978,2.92929620231946,0,0,-0.455833234786987,-0.0150424967479706,816.193485887316,817.009679373203,465.871771748861,346.375662295278,10283.7856917637,5362.94831299571,521.495534206912,213.729364138511,10070.51216086,10070.0563276252,123.12,10356,2.1,-9.2,-10.6,12,
2024-01-21 01:00:00,300.814030430582,72.2383315044965,104.486969893037,1.35833060860948,8340.14829327106,4053.31207052974,133.768207281662,3.2104369747599,0,0,-7.95733128547669,-0.262591932420731,817.4875455051,818.305033050605,466.241605207655,346.650633471892,10154.9893203036,5294.81224420768,521.400080019914,238.255177174699,9924.6914744144,9916.73414312892,121.52,10265,2.3,-8.7,-10.3,11,
2024-01-21 02:00:00,295.48993850708,70.7193013729209,125.337814950173,1.62939159435225,8217.69812595288,3993.8012892131,132.729133136935,3.18549919528643,0,0,-8.38805322859022,-0.276805756543477,816.656098853217,817.47275495207,466.213158738878,346.629483522356,10045.7362169106,5233.16091409354,520.933538478171,258.066948087108,9796.05732205206,9787.66926882347,101.52,10222,2.6,-6.2,-7.5,3,
2024-01-21 03:00:00,298.026270081732,68.836715049354,197.73102186244,2.57050328421172,8261.08120205416,4014.88546419832,128.212970868548,3.07711130084515,0,0,-8.37110871209039,-0.276246587498983,817.05410135905,817.871155460409,466.115381300185,346.556785996687,10159.849838814,5253.52148870233,517.086529038266,325.943992730988,9842.27695479512,9833.90584608303,95.84,10266,3.2,2.8,-0.8,14,
